pool_address,y,x,z,true_profit,naive_profit
0xb689bd164f418ca23d259baebdec44367cfa7350,0.0,0.00552291,0.0,-0.00552291,-0.00552291
0x66c12431cacca557275cf7a12e50d58388bd06eb,0.0,0.00552285,0.0,-0.00552285,-0.00552285
0x098b6a5214456942dca945c91e1a4c7180b2b1a1,0.0,0.00552165,0.0,-0.00552165,-0.00552165
0x46d289f59e81b0afd54b80b2eb0095ab79c52672,0.0,0.005520405,0.0,-0.005520405,-0.005520405
0x53c1f2ac8d602136670aa8752c778efebea3c68c,0.0,0.005518705,0.0,-0.005518705,-0.005518705
0xd51e8f178ff4778dfaa643290d2ae95eb10af760,0.0,0.005515565,0.0,-0.005515565,-0.005515565
0xae558a0c257b02be4187428b2931645b9408d7c2,0.0,0.005515425,0.0,-0.005515425,-0.005515425
0x5f8cbde41c6721a636d3cb3b185122fff46d6a0b,0.0,0.005514225,0.0,-0.005514225,-0.005514225
0x729efbd58a0da2ca7aeb9592c9b9bcc765f767d2,0.0,0.005512965,0.0,-0.005512965,-0.005512965
0x64fc5ee5521c0d0332f06d4ae0e83721db778ed6,0.0,0.005509685,0.0,-0.005509685,-0.005509685
0xf8c8b8d2c471d731c2d39a50ff282363b00efc92,0.0,0.005505785,0.0,-0.005505785,-0.005505785
0x6b061d00eef6b28f2cdd05d661702dfbf42e65f8,0.0,0.003319998,0.0,-0.003319998,-0.003319998
0x2cec153df42a4056fff4b5b3041d628163b000ca,0.0,0.003316038,0.0,-0.003316038,-0.003316038
0x1cb85252f44e320e35a3c9e8ab16895fa3f75718,0.0,0.003315819,0.0,-0.003315819,-0.003315819
0x1748aba4b830f874df87a7e02554426ec50692a2,0.0,0.003315426,0.0,-0.003315426,-0.003315426
0xfd560d470c5e82ab3424e2072e0082ba97c9566c,0.0,0.003314883,0.0,-0.003314883,-0.003314883
0xf69853aabc5b933e7678bc60e3c19d936cd28bf2,0.0,0.003314598,0.0,-0.003314598,-0.003314598
0x19fa350368d275e814b27cf4dba49c2277b3f892,0.0,0.003314538,0.0,-0.003314538,-0.003314538
0x80f6f102aafab1038ed374f85052192a10fba472,0.0,0.003314343,0.0,-0.003314343,-0.003314343
0xdf3b5bb1f1ff51b6fac80e271cb066de68350846,0.0,0.003313443,0.0,-0.003313443,-0.003313443
0xdf1ccead7e869f369cc7b524176b0be322e16abf,0.0,0.003312795,0.0,-0.003312795,-0.003312795
0xb3d3430ace07c06be6e7792c75a25e083e2f5c21,0.0,0.003312222,0.0,-0.003312222,-0.003312222
0x0b228736529d9b66e58a90e21499e1583c5c2a9c,0.0,0.003311598,0.0,-0.003311598,-0.003311598
0xdc1fc5d31844622f3a8349ba997bd2190b853fa8,0.0,0.003311502,0.0,-0.003311502,-0.003311502
0xa7376a20442f3c12e6dfc31c61786b4c90d1eae4,0.0,0.003310866,0.0,-0.003310866,-0.003310866
0x150eb0fa457b3fbc1945344d6f865b25cd3b22a2,0.0,0.00331077,0.0,-0.00331077,-0.00331077
0xe139c6ae16c6194cbddcc63608156259a7beb061,0.0,0.00331071,0.0,-0.00331071,-0.00331071
0x71f9cfc52d621f3a017f4a84561a9b5f84eb12c7,0.0,0.003310035,0.0,-0.003310035,-0.003310035
0xbb9d72b5610b19b98d7f51af43bec5d24c858312,0.0,0.003310035,0.0,-0.003310035,-0.003310035
0x32a912e27fea29c2e88998ce6f188a5208fdbe2a,0.0,0.003309987,0.0,-0.003309987,-0.003309987
0xcf8cc552465ecbcf9eceaa720af85cd1d7ffb29d,0.0,0.003309882,0.0,-0.003309882,-0.003309882
0xb3f1cb0dcefd5be8cea5309b74b9c21c3edc994a,0.0,0.00330963,0.0,-0.00330963,-0.00330963
0xa149a0d979b6c2dea6e77bee45b908f698bf9bf6,0.0,0.003309339,0.0,-0.003309339,-0.003309339
0xf3df245357596154b631131e3c0e00799951155a,0.0,0.003309339,0.0,-0.003309339,-0.003309339
0x97b0f6211d4f8fb0c064db13dbd2bdedeb7b20d4,0.0,0.003308475,0.0,-0.003308475,-0.003308475
0xaf2739f20fefc8ebee78f6649a6f983f748a6a4d,0.0,0.003308475,0.0,-0.003308475,-0.003308475
0xf4df1c360de788f609187f46a25ddd0ceea10582,0.0,0.003307779,0.0,-0.003307779,-0.003307779
0x2f1617b66649bdfed46a4ef4371bb30165c1569f,0.0,0.003307767,0.0,-0.003307767,-0.003307767
0x60486144c8553bd891aca7e017899ec48ca3be6d,0.0,0.003307767,0.0,-0.003307767,-0.003307767
0x30b0895674af2734c2ed521cbadb67ec7ab76205,0.0,0.00330765,0.0,-0.00330765,-0.00330765
0x52e07fcb1ede122513f659caee9a855723f6624c,0.0,0.003307302,0.0,-0.003307302,-0.003307302
0xe5b11e40cbb01108b6bfe4b67c330efe8f790cd9,0.0,0.003305859,0.0,-0.003305859,-0.003305859
0x8301896320136eb06fa80a726df45fa5363ff12c,0.0,0.003305646,0.0,-0.003305646,-0.003305646
0xbe787cc8bac999ba6a77a3420a490c7ca63705e9,0.0,0.003305478,0.0,-0.003305478,-0.003305478
0xfbf3f2295fbd1dac26f0cc6f6f245ba9ca8c9d78,0.0,0.003303435,0.0,-0.003303435,-0.003303435
0x3b99bef0fd6625693a68935421d3bcb9a2d26d8d,0.0,0.003303114,0.0,-0.003303114,-0.003303114
0x18f03f9fbdf48cbe685f0ba44a489298b8c62f6b,0.0,0.003302799,0.0,-0.003302799,-0.003302799
