pool_address,y_revenue,x_cost,z_wash_trade,old_profit,true_profit
0xfa6624ce86c24e6b0b79a921cbe1938de79fe27f,314.998980095,315.022924625,0.0,-0.023944529999994302,-0.023944529999994302
0xfb08d3dbbc78542c45df5c199e5a2afbde6bcefb,280.00443845998456,280.02292832,0.0,-0.01848986001544972,-0.01848986001544972
0x2d8332eb545490538378b95150f666e3480f7b54,100.00600191992807,100.02292111499999,0.0,-0.016919195071920967,-0.016919195071920967
0x13ad5d7ec3a5f08c60ec02d096f2497fc4b7a49c,60.00998941971357,60.022926864999995,0.0,-0.012937445286425486,-0.012937445286425486
0x118ab4cca05e48934bfa66306268c0cace732aeb,310.01398890992516,310.02292662,0.0,-0.00893771007486066,-0.00893771007486066
0xe20e5380642150fa58195518bbae46eb88f8cd4e,310.0169956098646,310.02292190500003,0.0,-0.005926295135452619,-0.005926295135452619
0x56f4fba029e98d637c6769cfe3481b06fb5b577a,315.0221452132564,315.022925475,0.0,-0.000780261743614119,-0.000780261743614119
0x5db936a2c02ccb0353ffaeff41469f1e0786db11,315.0229865498932,315.02292541500003,0.0,6.113489314429899e-05,6.113489314429899e-05
0x7e683296bbc303688365caa84214807f5e49008b,315.0526419984746,315.02292699000003,0.0,0.029715008474568094,0.029715008474568094
0x49eb16f72573a55693ffd4592eb71803807f772c,310.0539763896655,310.02292438499995,0.0,0.0310520046655256,0.0310520046655256
0xc7230c46ce1469d18e6ef839a823aa6649af70c8,312.05961594456454,312.02292432499996,0.0,0.03669161956457856,0.03669161956457856
0x7911aa5abf499539ecb77e4459394b2e70d8b3e0,315.095152420638,315.02292626,0.0,0.0722261606379675,0.0722261606379675
0x32d771c0efcd62ebb7024a6125896c1524f86e3c,315.1004932090131,315.022925595,0.0,0.07756761401310541,0.07756761401310541
0xad532d3549210d118c185a0d114fe2f9e8bd4068,160.15397533733824,160.022927105,0.0,0.13104823233823026,0.13104823233823026
0xeaac4c38c2fc7d2e01ea36903ba0b95600b6956f,310.2729519003545,310.022931135,0.0,0.2500207653544635,0.2500207653544635
0x93cdbd2ea3db8e1bdc5df9a933a186246b66cb48,160.35565722289573,160.022926625,0.0,0.33273059789573267,0.33273059789573267
0xc22ddcd9f4307d980a870a37f4f1fcda37f95799,316.41182769538085,316.02292705,0.0,0.38890064538082925,0.38890064538082925
0x092b171e81b3d52e49d689d6d02a7825bcc43d1e,316.5457706291307,316.022929045,0.0,0.5228415841306742,0.5228415841306742
0x381edb560a5fb43ca75f2975706d22b2e277d203,310.6249554848485,310.02292699000003,0.0,0.6020284948484687,0.6020284948484687
0xebd6b91b4300ba7474d9509f3b38565ae93b1bf4,310.9690727334726,310.02292862,0.0,0.9461441134725987,0.9461441134725987
0xa48206c4d2d687559815cfb46c563af034e1beab,311.5582642934344,310.02292529500005,0.0,1.5353389984343266,1.5353389984343266
0x0b41ded74e6199262a0a1fa3d1fdd943c800d2e7,314.59617525240145,313.02292929,0.0,1.5732459624014723,1.5732459624014723
